voting_site_id,district_id,province_id,voting_site_name,district,province
8036076,8036,23,EP. NENGO,LODJA,SANKURU
8036075,8036,23,EP. LOHAHE/OHONGO,LODJA,SANKURU
8036074,8036,23,E.P. OPEDI,LODJA,SANKURU
8036073,8036,23,E.P. LUNGANGA,LODJA,SANKURU
8036072,8036,23,E.P. LANDA,LODJA,SANKURU
8036071,8036,23,E.P VICTOR HUGO,LODJA,SANKURU
8036069,8036,23,OLOMO 3,LODJA,SANKURU
8036068,8036,23,OLOMO 2,LODJA,SANKURU
8036132,8036,23,CABANE LOMBA OHOMBA,LODJA,SANKURU
8036131,8036,23,INST. ALBERT YONGO,LODJA,SANKURU
8036098,8036,23,E.P. LANDO,LODJA,SANKURU
8036097,8036,23,E.P. EDIWO II/DONGO POWA,LODJA,SANKURU
8036096,8036,23,CABANE DIKAHI,LODJA,SANKURU
8036095,8036,23,INST. PONGOMBO HENRI,LODJA,SANKURU
8036094,8036,23,INST PONGOMBO HENRI,LODJA,SANKURU
8036093,8036,23,INST OMAKOY ALUNGA,LODJA,SANKURU
8036092,8036,23,E.P. LOWEMBE,LODJA,SANKURU
8036091,8036,23,E.P. OKOKA OKONGA,LODJA,SANKURU
8036090,8036,23,E.P NGENDA HIANGO,LODJA,SANKURU
8036089,8036,23,CABANE DE LOSAMBANGILA,LODJA,SANKURU
8036088,8036,23,INSTITUT TUMBA VUNGI,LODJA,SANKURU
8036087,8036,23,E.P. MENGA,LODJA,SANKURU
8036086,8036,23,E.P. USUMBA,LODJA,SANKURU
8036085,8036,23,E.P. LOHOHA-ONGONDO,LODJA,SANKURU
8036148,8036,23,E.P LUBEFU,LODJA,SANKURU
8036147,8036,23,E.P DOLO OTANGA,LODJA,SANKURU
8036114,8036,23,SHIKALOKOLO,LODJA,SANKURU
8036113,8036,23,CABANE NYANGA KOTE,LODJA,SANKURU
8036112,8036,23,INST. KANDA MANA,LODJA,SANKURU
8036111,8036,23,CABANE VOLE NENGE,LODJA,SANKURU
8036110,8036,23,CABANE NGONDJO,LODJA,SANKURU
8036109,8036,23,CABANE DJONGALOMU,LODJA,SANKURU
8036108,8036,23,CABANE DE MANDA,LODJA,SANKURU
8036107,8036,23,INSTUT ONEMA DJANGONDO,LODJA,SANKURU
8036106,8036,23,E.P. 1 MULENDA,LODJA,SANKURU
8036105,8036,23,CABANE MULENDA,LODJA,SANKURU
8036104,8036,23,INST. SHEKANGA,LODJA,SANKURU
8036103,8036,23,E.P. OPETA,LODJA,SANKURU
8036102,8036,23,E.P. KUMEDJONGE,LODJA,SANKURU
8036101,8036,23,CABANE TONKELO,LODJA,SANKURU
8036165,8036,23,E.P. OTSHUMBA KETO,LODJA,SANKURU
8036164,8036,23,E.P. ELONGANDJUDI,LODJA,SANKURU
8036130,8036,23,INST SUMBO EKELE,LODJA,SANKURU
8036129,8036,23,CABANE ETONDO,LODJA,SANKURU
8036128,8036,23,INST. ABIBA,LODJA,SANKURU
8036127,8036,23,E.P. HIAMBE,LODJA,SANKURU
8036126,8036,23,E.P. EFUNDA II,LODJA,SANKURU
8036125,8036,23,E.P. EFUNDA,LODJA,SANKURU
8036124,8036,23,CABANE KOMBANGONDJO,LODJA,SANKURU
8036123,8036,23,E.P. WOOKA,LODJA,SANKURU
8036122,8036,23,E.P. SHOPO,LODJA,SANKURU
8036121,8036,23,E.P. OMAYETSHA,LODJA,SANKURU
8036120,8036,23,E.P. OKITADENDE/NSASE,LODJA,SANKURU
8036119,8036,23,E.P KUCAKOYI/SHOPO I,LODJA,SANKURU
8036118,8036,23,E.P. TETE,LODJA,SANKURU
8036117,8036,23,E.P. OLOHO,LODJA,SANKURU
8036181,8036,23,E.P. NAMBELU,LODJA,SANKURU
8036180,8036,23,CABANE VOLE,LODJA,SANKURU
8036146,8036,23,CABANE LODIHA,LODJA,SANKURU
8036145,8036,23,INSTITUT DOMBE OTHUDI,LODJA,SANKURU
8036144,8036,23,E.P. ROGER WELO,LODJA,SANKURU
8036143,8036,23,E.P. DIKE,LODJA,SANKURU
8036142,8036,23,CABANE ASEKE,LODJA,SANKURU
8036141,8036,23,INSTITUT KUDI,LODJA,SANKURU
8036140,8036,23,I.T.A.V. OMENDJADI,LODJA,SANKURU
8036139,8036,23,E.P. OMEHELE,LODJA,SANKURU
8036138,8036,23,CABANE ETENGE 2,LODJA,SANKURU
8036137,8036,23,EP YENGA/DIKAVU,LODJA,SANKURU
8036136,8036,23,CABANE DE ONOMBE,LODJA,SANKURU
8036135,8036,23,INSTITUT MAMBE,LODJA,SANKURU
8036134,8036,23,EP. OKUNGU,LODJA,SANKURU
8036133,8036,23,CABANE NDJATE,LODJA,SANKURU
8036197,8036,23,CABANE,LODJA,SANKURU
8036196,8036,23,INST. OSANGA,LODJA,SANKURU
8036163,8036,23,E.P NONGO KOY,LODJA,SANKURU
8036162,8036,23,CABANE ELONGE2,LODJA,SANKURU
8036161,8036,23,E.P. OLENGA DJOMBE,LODJA,SANKURU
8036160,8036,23,E.P. DJOMBE,LODJA,SANKURU
8036159,8036,23,E.P. DU 30 JUIN,LODJA,SANKURU
8036158,8036,23,E.P. DJONGAKUDI,LODJA,SANKURU
8036157,8036,23,CABANE DIMANGA,LODJA,SANKURU
8036156,8036,23,CABANE DE YENGE,LODJA,SANKURU
8036155,8036,23,INSTITUT TOYA,LODJA,SANKURU
8036154,8036,23,CABANE EHONDJA,LODJA,SANKURU
8036153,8036,23,INSTITUT YONGOLA/EKUKA,LODJA,SANKURU
8036152,8036,23,E.P. SR MFUTUB,LODJA,SANKURU
8036151,8036,23,E.P. OKANDJO,LODJA,SANKURU
8036149,8036,23,E.P VEVE,LODJA,SANKURU
8036213,8036,23,CABANE  DE SHAKANDA,LODJA,SANKURU
8036212,8036,23,CABANE DE ONGONDO,LODJA,SANKURU
8036179,8036,23,E.P. NDJELE MANDA,LODJA,SANKURU
8036178,8036,23,E.P. DJONGA,LODJA,SANKURU
8036177,8036,23,CABANE OLELANAMBELO,LODJA,SANKURU
8036176,8036,23,C.S SANTE DJONGA,LODJA,SANKURU
8036175,8036,23,E.P. ELOMA,LODJA,SANKURU
8036174,8036,23,CABANE LOKOMBO,LODJA,SANKURU
8036173,8036,23,POSTE DE SANTE SHESANGA,LODJA,SANKURU
8036172,8036,23,POSTE DE SANTE OSAMBA,LODJA,SANKURU
8036171,8036,23,INSTITUT ONGELE,LODJA,SANKURU
8036170,8036,23,EP.SOMBO,LODJA,SANKURU
8036169,8036,23,POSTE DE SANTE DEMANDJI,LODJA,SANKURU
8036168,8036,23,E.P. OPEDU EDINGA,LODJA,SANKURU
8036167,8036,23,E.P. OKITAWAWU,LODJA,SANKURU
8036166,8036,23,CABANE EWAMBA,LODJA,SANKURU
8036229,8036,23,SHELE ESAMBO,LODJA,SANKURU
8036228,8036,23,EP. OSOMBO LOWENDE,LODJA,SANKURU
8036195,8036,23,EP. NYOYONGO,LODJA,SANKURU
8036194,8036,23,EP. AKATA,LODJA,SANKURU
8036193,8036,23,EP AHANGA,LODJA,SANKURU
8036192,8036,23,EP. ONGONDO WITSHI,LODJA,SANKURU
8036191,8036,23,E.P MANDALA,LODJA,SANKURU
8036190,8036,23,E.P. LOKOLEKOLE I,LODJA,SANKURU
8036189,8036,23,INSTITUT OTSHUDI,LODJA,SANKURU
8036188,8036,23,EP. BENOÂ”ŒÃ„T SHOKO,LODJA,SANKURU
8036187,8036,23,E.P. SOMBO EDIMU,LODJA,SANKURU
8036186,8036,23,E.P. KONGA,LODJA,SANKURU
8036185,8036,23,EP KONGA AMATE,LODJA,SANKURU
8036184,8036,23,CENTRE DE SANTE ONYAKOYI JULES,LODJA,SANKURU
8036183,8036,23,INSTITUT OKEDI,LODJA,SANKURU
8036182,8036,23,E.P. YAMBA OKITANDEKE,LODJA,SANKURU
8036245,8036,23,E.P. LOKOMBE YETSHA II,LODJA,SANKURU
8036244,8036,23,E.P. KELE,LODJA,SANKURU
8036211,8036,23,EP. MBOTOLO,LODJA,SANKURU
8036210,8036,23,E.P. LUMBUDI,LODJA,SANKURU
8036209,8036,23,EP.HIANDJE,LODJA,SANKURU
8036208,8036,23,E.P. ONGONDO,LODJA,SANKURU
8036207,8036,23,E.P. MENDE,LODJA,SANKURU
8036206,8036,23,E.P. LOSANGANYA,LODJA,SANKURU
8036205,8036,23,E.P. 2 EDUMBE,LODJA,SANKURU
8036204,8036,23,COMPLEXE  SCOLAIRE DIMANDJA,LODJA,SANKURU
8036203,8036,23,INST. TECH. VETERINAIRE OKOLO,LODJA,SANKURU
8036202,8036,23,EP. DJOMBEEK,LODJA,SANKURU
8036201,8036,23,CABANE VILLAGE DE OKOLO,LODJA,SANKURU
8036200,8036,23,EP. LOKOMBO,LODJA,SANKURU
8036199,8036,23,E.P. TOMBOLA,LODJA,SANKURU
8036198,8036,23,E.P. LOTSHINDA,LODJA,SANKURU
8036261,8036,23,COMPLEXE SCOLAIRE DU SANKURU,LODJA,SANKURU
8036260,8036,23,COMPLEXE SCOLAIRE DES SERAPHINS,LODJA,SANKURU
8036227,8036,23,EP. OHENGO,LODJA,SANKURU
8036226,8036,23,EP LOKUKE PESENE,LODJA,SANKURU
8036225,8036,23,E.P. NYAMALOWO,LODJA,SANKURU
8036224,8036,23,E.P. LOKOMBE YETSHA I,LODJA,SANKURU
8036223,8036,23,CABANE DJONGE,LODJA,SANKURU
8036222,8036,23,E.P. OYANGA,LODJA,SANKURU
8036221,8036,23,E.P. LOKOLO,LODJA,SANKURU
8036220,8036,23,CENTRE DE SANTE MONGE,LODJA,SANKURU
8036219,8036,23,CABANE OWELE OMAYETSHA,LODJA,SANKURU
8036218,8036,23,CABANE DE DEDI DOKONDA,LODJA,SANKURU
8036217,8036,23,INSTITUT SHALA,LODJA,SANKURU
8036216,8036,23,E.P. TOKO,LODJA,SANKURU
8036215,8036,23,E.P. SHWE,LODJA,SANKURU
8036214,8036,23,E.P. LOTETA,LODJA,SANKURU
8036278,8036,23,EP. SEMBOLA 2,LODJA,SANKURU
8036277,8036,23,EP. OWALA,LODJA,SANKURU
8036243,8036,23,E.P. DOMBA,LODJA,SANKURU
8036242,8036,23,E.P. ATANDELE,LODJA,SANKURU
8036241,8036,23,E.P MARANATHA,LODJA,SANKURU
8036240,8036,23,CABANE KELE EHIDI,LODJA,SANKURU
8036239,8036,23,E.P. PEMBE EHALA NUMBAKOLE,LODJA,SANKURU
8036238,8036,23,E.P. ONEMA OTOTO,LODJA,SANKURU
8036237,8036,23,CABANE ELANGA,LODJA,SANKURU
8036236,8036,23,E.P. LOKOMBE FATAKI,LODJA,SANKURU
8036235,8036,23,E.P. KATE NYENGE,LODJA,SANKURU
8036234,8036,23,CABANE LALO,LODJA,SANKURU
8036233,8036,23,E.P.A. SHANJOLA,LODJA,SANKURU
8036232,8036,23,E.P. OYUMBA PANGU,LODJA,SANKURU
8036231,8036,23,E.P. LOKOLEKOLE,LODJA,SANKURU
8036230,8036,23,E.P. ISAAC ENGANGANDJA,LODJA,SANKURU
8036285,8036,23,WOYI,LODJA,SANKURU
8036284,8036,23,POSTE DE SANTE LOKOHO LA DOLO,LODJA,SANKURU
8036259,8036,23,C.S. TSHOKA,LODJA,SANKURU
8036258,8036,23,E.P. NDJATE LOMBOKO,LODJA,SANKURU
8036257,8036,23,E.P. LODI BANGI,LODJA,SANKURU
8036256,8036,23,E.P. DIHAKI,LODJA,SANKURU
8036255,8036,23,CABANE EKEMBA,LODJA,SANKURU
8036254,8036,23,EP. OPEDI KATE,LODJA,SANKURU
8036253,8036,23,EP. NGAMBE LOTOLA,LODJA,SANKURU
8036252,8036,23,EP. KONGO NYOYONGO,LODJA,SANKURU
8036251,8036,23,EP. DIKONGA,LODJA,SANKURU
8036250,8036,23,E.P. PUTU HANGATA,LODJA,SANKURU
8036249,8036,23,CABANE OKFULU-OLENGA,LODJA,SANKURU
8036248,8036,23,EP. LOMAMI,LODJA,SANKURU
8036247,8036,23,EP NDJILI DJINGA,LODJA,SANKURU
8036246,8036,23,E.P. OKAKO NYUMBE,LODJA,SANKURU
8031010,8029,23,CABANE DE KAPIAKAMBUA,LUSAMBO VILLE,SANKURU
8031009,8029,23,INSTITUT MUKUASA,LUSAMBO VILLE,SANKURU
8011038,8011,24,E.P.1 KABONGO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011004,8011,24,EP TROIS MAGES,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011003,8011,24,E.P. TSHIABANTU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011002,8011,24,C.S.LYCEE MUA BANA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8025083,8025,24,EP NSANGILU,TSHILENGE,KASAI ORIENTAL
8025082,8025,24,EP KASENGAYI,TSHILENGE,KASAI ORIENTAL
8025081,8025,24,E.P TSHIYA,TSHILENGE,KASAI ORIENTAL
8025080,8025,24,CENTRE CISENDA,TSHILENGE,KASAI ORIENTAL
8025079,8025,24,ANCIEN BATIMENT ADMINISTRATIF EX BUREAU DE SECTEUR DE KAMPATSHI,TSHILENGE,KASAI ORIENTAL
8025078,8025,24,EP MUKONGO,TSHILENGE,KASAI ORIENTAL
8025077,8025,24,EP BUTOKA,TSHILENGE,KASAI ORIENTAL
8025076,8025,24,E.P. BENA KAPIAMBA,TSHILENGE,KASAI ORIENTAL
8025075,8025,24,E.P. TSHITANDAYI,TSHILENGE,KASAI ORIENTAL
8025074,8025,24,E.P. NDINGA,TSHILENGE,KASAI ORIENTAL
8025073,8025,24,E.P. KASUMBI,TSHILENGE,KASAI ORIENTAL
8025101,8025,24,E.P. MULUNDA,TSHILENGE,KASAI ORIENTAL
8011017,8011,24,CABANE DE KANZEU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011016,8011,24,CENTRE DE SANTE MARANATHA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011015,8011,24,EP1 SANGILAYI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011014,8011,24,EP TUENDELA PENYI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011013,8011,24,EP CIBUYI PLAINE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011011,8011,24,E.P. DIANJILAYI PENU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011010,8011,24,INSTITUT DIPA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011042,8011,24,C.S. TUYA KUMPALA 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011041,8011,24,CS BUAKANE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011001,8011,24,INST. PED. ET COM. MUTOMBO KATSHI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011026,8011,24,INSTITUT TUIBAKAYI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011025,8011,24,C.S. KASAI METZEL,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011024,8011,24,INSTITUT LUPATAPATA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011023,8011,24,E.P LONGO (SAINT DAMIEN),MBUJI-MAYI VILLE,KASAI ORIENTAL
8011022,8011,24,INSTITUT KALUNDU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011039,8011,24,INST MAISON LUKUSA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011070,8011,24,C.S BUPOLE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011037,8011,24,INST. KATEMBWE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011036,8011,24,EP KATOTO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011035,8011,24,C.S. KAZEMBE MUANZA NKONGOLO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011034,8011,24,"""""E.P. 2 DE L"""""""" ETOILE""""",MBUJI-MAYI VILLE,KASAI ORIENTAL
8011033,8011,24,CS HOMME COMME TOI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011032,8011,24,LYCEE MERE HOSTIA 3,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011031,8011,24,C.S. SAINT CLEMENT I,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011030,8011,24,C.S. PETITS POUSSINS,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011029,8011,24,EP NYONGOLO 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011028,8011,24,E.P KASAI-WETU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011027,8011,24,INST. SCIENTIFIQUE DE BIPEMBA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011058,8011,24,E.P MULUMBA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011057,8011,24,C.S. MULAMI MUIMPE SEC,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011056,8011,24,E.P.  BUPUEKELE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8025099,8025,24,E.P KANDUNGA,TSHILENGE,KASAI ORIENTAL
8011086,8011,24,INSTITUT F.A.C.,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011053,8011,24,E.P. KIZITO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011052,8011,24,LYCEE SAINT DOMINIQUE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011051,8011,24,C.S DU JOURDAIN 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011050,8011,24,EP. MGR TSHIBANGU TSHISHIKU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011049,8011,24,COMPLEXE SCOLAIRE LUMIERE DU SOIR DIMUENEKA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011048,8011,24,CENTRE DE SANTE BON ACCEUIL,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011047,8011,24,INST. BUBANJI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011046,8011,24,COLLEGE ST CLEMENT 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011045,8011,24,E.P. DISAMBA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011044,8011,24,ITM DE DIBINDI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011043,8011,24,E.P.2 DU 30 JUIN,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011074,8011,24,INSTITUT DE DIULU(WILLIAM SHEPPARD),MBUJI-MAYI VILLE,KASAI ORIENTAL
8011073,8011,24,E.P DE LA PAIX,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011072,8011,24,C.S KAMPOYI 1,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011071,8011,24,CABANE QUARTIER TABALAYI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011103,8011,24,INSTITUT DE MBUJIMAYI 1,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011069,8011,24,C.S LES PETITS ANGES,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011068,8011,24,ETABLISSEMENT SCOLAIRE BUBANJI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011067,8011,24,C.S  DIVAIN,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011066,8011,24,INSTITUT DYALA DIULU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011065,8011,24,EP TUMBA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011064,8011,24,C SANTE  CHRETIEN 1,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011063,8011,24,"""""E.P SUMAILI LUBOBO (M""""""""ZE II)""""",MBUJI-MAYI VILLE,KASAI ORIENTAL
8011062,8011,24,INSTITUT BUPUEKELE II,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011061,8011,24,CENTRE DE SANTE LA PATIENCE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011060,8011,24,C.SC FAMUKA/PRIMAIRE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011059,8011,24,C.S QUADRAT BUKOKESHI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011090,8011,24,CENTRE DE SANTE CALVARY,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011089,8011,24,CENTRE DE SANTE DOCTEUR JESUS,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011088,8011,24,C.S KAMBALA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011087,8011,24,E.P. BUATU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011119,8011,24,CS CHRIST-ROI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011085,8011,24,COLLEGE BUKASA NSENDA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011084,8011,24,INSTITUT KALENDA MUDISHI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011083,8011,24,E.P. SALONGO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011082,8011,24,I.T.C BIPEMBA/COLLEGE JEAN PAUL 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011081,8011,24,E.P. TUBONDO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011080,8011,24,C.S EUREKA KASAÂ”ŒÂ” 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011079,8011,24,INST. PROF. 2 MAKALA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011078,8011,24,ECOLE DU POSTE MIBA SECTION A,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011077,8011,24,LYCEE MUA NJADI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011076,8011,24,C.S. LUMBA (INSTITUT),MBUJI-MAYI VILLE,KASAI ORIENTAL
8011075,8011,24,INSTITUT DE LA REVOLUTION (MULAYA),MBUJI-MAYI VILLE,KASAI ORIENTAL
8011107,8011,24,COLLEGE PERE NICODEME,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011106,8011,24,CS. KATSHI-WETU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011105,8011,24,CENTRE DE SANTE KANSELE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011104,8011,24,E.P. DILALA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8021014,8021,24,EP TSHIKOLO,MIABI,KASAI ORIENTAL
8011102,8011,24,EP 1 BUTOKE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011101,8011,24,CS ET MATERNITE DETAT MUYA 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011100,8011,24,E.P MUKUNA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011099,8011,24,LYCEE AUX HYRONDELLES,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011098,8011,24,COLLEGE DU PEUPLE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011097,8011,24,INSTITUT KANKOLONGO PRIMAIRE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011096,8011,24,EP. OUA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011095,8011,24,C.S. FAMUA 2,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011094,8011,24,INSTITUT MUKTART,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011092,8011,24,E.P. MBONGO,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011091,8011,24,COMPLEXE SCOLAIRE LA LEGENDE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8021002,8021,24,CABANE DE BAKUA MBADI,MIABI,KASAI ORIENTAL
8021001,8021,24,CABANE,MIABI,KASAI ORIENTAL
8011121,8011,24,INSTITUT MOBUTU II,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011120,8011,24,CS DU JOURDAIN 1,MBUJI-MAYI VILLE,KASAI ORIENTAL
8021030,8021,24,EP TSHILUNDU 2,MIABI,KASAI ORIENTAL
8011118,8011,24,INSTITUT LE BAMBI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011117,8011,24,COLLEGE CIBAKA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011116,8011,24,C S NURSING CITY JOLI BEBE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011115,8011,24,C.S. KANJINGA 1 PRIM,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011114,8011,24,E.P.1 MARECHAL MOBUTU,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011113,8011,24,COLLEGE PAPE JEAN-PAUL 1ER,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011112,8011,24,C.S. LE BAOBAB/PRIMAIRE,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011111,8011,24,EP MULAMI,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011110,8011,24,E.P. BIAMPATA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011109,8011,24,E.P. DITABUJA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8011108,8011,24,INSTITUT DYALA TSHIKAMA,MBUJI-MAYI VILLE,KASAI ORIENTAL
8021018,8021,24,CENTRE DE RATTRAPAGE SCOLAIRE BUDIKADIDI,MIABI,KASAI ORIENTAL
8021017,8021,24,CABANE DE BENA-KAZADI,MIABI,KASAI ORIENTAL
8021016,8021,24,CABANE DE BENA KALONJI,MIABI,KASAI ORIENTAL
8021015,8021,24,CABANE DE BENA KADIAMBA,MIABI,KASAI ORIENTAL
8021047,8021,24,BAKUA TSHIKOMA,MIABI,KASAI ORIENTAL
8021013,8021,24,E.P. DIBUNGI,MIABI,KASAI ORIENTAL
8021012,8021,24,CENTRE DE SANTE DIBUNGI,MIABI,KASAI ORIENTAL
8021011,8021,24,EP BALAMBULA,MIABI,KASAI ORIENTAL
8021010,8021,24,E.P. KANKUNDE,MIABI,KASAI ORIENTAL
8021009,8021,24,CABANE DE BAKUA TSHIMUNA,MIABI,KASAI ORIENTAL
8021008,8021,24,CABANE DE BAKWA TSHILOLO,MIABI,KASAI ORIENTAL
8021007,8021,24,E.P. DIBUNGI 2,MIABI,KASAI ORIENTAL
8021006,8021,24,E.P KASUKU,MIABI,KASAI ORIENTAL
8021005,8021,24,CABANE DE BENA NDAYA,MIABI,KASAI ORIENTAL
8021004,8021,24,CABANE DE BAKWA-MBUYI,MIABI,KASAI ORIENTAL
8021003,8021,24,EP KABUYI,MIABI,KASAI ORIENTAL
8021034,8021,24,E.P. KASABULA,MIABI,KASAI ORIENTAL
8021033,8021,24,CENTRE DE SANTE CIA LOKOLO,MIABI,KASAI ORIENTAL
8021032,8021,24,E.P. LUKUNZA,MIABI,KASAI ORIENTAL
8021031,8021,24,INSTITUT ADVENTISTE,MIABI,KASAI ORIENTAL
8021063,8021,24,E.P BAKUA META,MIABI,KASAI ORIENTAL
8021029,8021,24,E.P LUBUEBUE,MIABI,KASAI ORIENTAL
8021028,8021,24,COMPLEXE SCOLAIRE EL ROY,MIABI,KASAI ORIENTAL
8021027,8021,24,CENTRE DE SANTE BENA TSHIMUNGU,MIABI,KASAI ORIENTAL
8021026,8021,24,CENTRE DE SANTE BAKWA CIJIBA,MIABI,KASAI ORIENTAL
8021025,8021,24,CABANE DE BENA-TSHIMUNGU,MIABI,KASAI ORIENTAL
8021024,8021,24,CABANE DE BENA-NYANDU,MIABI,KASAI ORIENTAL
8021023,8021,24,CABANE DE BENA NYANDU,MIABI,KASAI ORIENTAL
8021022,8021,24,E.P. MIKETA,MIABI,KASAI ORIENTAL
8021021,8021,24,CENTRE DE SANTE ET MATERNITE DE MIKETA,MIABI,KASAI ORIENTAL
8021020,8021,24,EP. KASANGA KALULU,MIABI,KASAI ORIENTAL
8021019,8021,24,CENTRE DE SANTE BENA LUBASHI,MIABI,KASAI ORIENTAL
8021051,8021,24,EP KAPUMA,MIABI,KASAI ORIENTAL
8021050,8021,24,E.P. MILELE,MIABI,KASAI ORIENTAL
8021049,8021,24,E.P. BASHINGALA,MIABI,KASAI ORIENTAL
8021048,8021,24,CENTRE DE SANTE BASHINGALA,MIABI,KASAI ORIENTAL
8021079,8021,24,E.P TSHIAMA,MIABI,KASAI ORIENTAL
8021046,8021,24,BAKUA KANDE,MIABI,KASAI ORIENTAL
